REQUESTID,DATE,LAT,LON,STATUS,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Address,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
889501,03/26/2019,37.86096472,-122.2219251,OPEN,37.861178,-122.22195,1,rooftop,7157,Buckingham Blvd,7157 Buckingham Blvd,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,2001,2,60014001002001,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
588401,06/23/2015,37.8611076,-122.2210492,OPEN,37.860977,-122.221066,1,rooftop,7180,Buckingham Blvd,7180 Buckingham Blvd,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,2003,2,60014001002003,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
879459,02/19/2019,37.8611076,-122.2210492,OPEN,37.860977,-122.221066,1,rooftop,7180,Buckingham Blvd,7180 Buckingham Blvd,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,2003,2,60014001002003,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
527454,07/07/2014,37.78593728,-122.1866022,OPEN,37.786019,-122.186877,1,rooftop,3789,Buell St,3789 Buell St,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,407900,2006,2,60014079002006,6001407900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
572421,03/19/2015,37.78590956,-122.1866696,OPEN,37.786019,-122.186877,1,rooftop,3789,Buell St,3789 Buell St,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,407900,2006,2,60014079002006,6001407900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
634105,02/10/2016,37.78590956,-122.1866696,OPEN,37.786019,-122.186877,1,rooftop,3789,Buell St,3789 Buell St,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,407900,2006,2,60014079002006,6001407900,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
518682,05/19/2014,37.77693309,-122.1763427,OPEN,37.776827,-122.176619,1,rooftop,6315,Buena Ventura Ave,6315 Buena Ventura Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408200,1004,1,60014082001004,6001408200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
893652,04/08/2019,37.77612617,-122.1752182,OPEN,37.776203,-122.175141,1,rooftop,6470,Buena Ventura Ave,6470 Buena Ventura Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408200,1010,1,60014082001010,6001408200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
428579,10/05/2012,37.77603618,-122.1750022,OPEN,37.776217,-122.174926,1,rooftop,6500,Buena Ventura Ave,6500 Buena Ventura Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408200,1010,1,60014082001010,6001408200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
869818,01/21/2019,37.84741251,-122.2361946,OPEN,37.847291,-122.236059,1,rooftop,5822,Buena Vista Ave,5822 Buena Vista Ave,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1015,1,60014043001015,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
864112,01/06/2019,37.84767642,-122.2360262,OPEN,37.847587,-122.235796,1,rooftop,5812,Buena Vista Ave,5812 Buena Vista Ave,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1015,1,60014043001015,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
869794,01/21/2019,37.84767642,-122.2360262,OPEN,37.847587,-122.235796,1,rooftop,5812,Buena Vista Ave,5812 Buena Vista Ave,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1015,1,60014043001015,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
869840,01/21/2019,37.84767642,-122.2360262,OPEN,37.847587,-122.235796,1,rooftop,5812,Buena Vista Ave,5812 Buena Vista Ave,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1015,1,60014043001015,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
869858,01/21/2019,37.84767642,-122.2360262,OPEN,37.847587,-122.235796,1,rooftop,5812,Buena Vista Ave,5812 Buena Vista Ave,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1015,1,60014043001015,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
869872,01/21/2019,37.84767642,-122.2360262,OPEN,37.847587,-122.235796,1,rooftop,5812,Buena Vista Ave,5812 Buena Vista Ave,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1015,1,60014043001015,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
